year,DHSID_EA,n_quads
2021,NG-2021-8#-00000555,2
2021,NG-2021-8#-00000556,4
2021,NG-2021-8#-00000557,4
2021,NG-2021-8#-00000558,2
2021,NG-2021-8#-00000559,2
2021,NG-2021-8#-00000560,2
2021,NG-2021-8#-00000563,4
2021,NG-2021-8#-00000564,4
2021,NG-2021-8#-00000565,2
2021,NG-2021-8#-00000566,2
2021,NG-2021-8#-00000567,4
2021,NG-2021-8#-00000568,2
2021,NI-2021-8#-00000001,4
2021,NI-2021-8#-00000002,2
2021,NI-2021-8#-00000003,2
2021,NI-2021-8#-00000004,2
2021,NI-2021-8#-00000005,4
2021,NI-2021-8#-00000006,2
2021,NI-2021-8#-00000008,2
2021,NI-2021-8#-00000009,2
2021,NI-2021-8#-00000010,2
2021,NI-2021-8#-00000011,2
2021,NI-2021-8#-00000012,2
2021,NI-2021-8#-00000013,2
2021,NI-2021-8#-00000014,4
2021,NI-2021-8#-00000015,2
2021,NI-2021-8#-00000016,4
2021,NI-2021-8#-00000017,2
2021,NI-2021-8#-00000019,2
2021,NI-2021-8#-00000020,2
2021,NI-2021-8#-00000021,2
2021,NI-2021-8#-00000022,2
2021,NI-2021-8#-00000023,2
2021,NI-2021-8#-00000024,4
2021,NI-2021-8#-00000025,2
2021,NI-2021-8#-00000029,2
2021,NI-2021-8#-00000030,2
2021,NI-2021-8#-00000031,2
2021,NI-2021-8#-00000032,4
2021,NI-2021-8#-00000033,2
2021,NI-2021-8#-00000034,2
2021,NI-2021-8#-00000035,4
2021,NI-2021-8#-00000036,2
2021,NI-2021-8#-00000037,2
2021,NI-2021-8#-00000038,2
2021,NI-2021-8#-00000039,2
2021,NI-2021-8#-00000040,2
2021,NI-2021-8#-00000041,2
2021,NI-2021-8#-00000042,2
2021,NI-2021-8#-00000043,2
2021,NI-2021-8#-00000044,2
2021,NI-2021-8#-00000045,4
2021,NI-2021-8#-00000046,2
2021,NI-2021-8#-00000048,2
2021,NI-2021-8#-00000049,2
2021,NI-2021-8#-00000050,4
2021,NI-2021-8#-00000051,2
2021,NI-2021-8#-00000053,4
2021,NI-2021-8#-00000054,4
2021,NI-2021-8#-00000055,2
2021,NI-2021-8#-00000057,2
2021,NI-2021-8#-00000058,2
2021,NI-2021-8#-00000060,2
2021,NI-2021-8#-00000061,2
2021,NI-2021-8#-00000062,2
2021,NI-2021-8#-00000068,4
2021,NI-2021-8#-00000070,2
2021,NI-2021-8#-00000071,4
2021,NI-2021-8#-00000072,2
2021,NI-2021-8#-00000073,2
2021,NI-2021-8#-00000074,2
2021,NI-2021-8#-00000075,2
2021,NI-2021-8#-00000076,2
2021,NI-2021-8#-00000077,2
2021,NI-2021-8#-00000078,4
2021,NI-2021-8#-00000080,2
2021,NI-2021-8#-00000082,4
2021,NI-2021-8#-00000083,2
2021,NI-2021-8#-00000084,2
2021,NI-2021-8#-00000086,2
2021,NI-2021-8#-00000088,4
2021,NI-2021-8#-00000089,2
2021,NI-2021-8#-00000090,4
2021,NI-2021-8#-00000091,2
2021,NI-2021-8#-00000093,4
2021,NI-2021-8#-00000098,4
2021,NI-2021-8#-00000099,2
2021,NI-2021-8#-00000100,2
2021,NI-2021-8#-00000101,4
2021,NI-2021-8#-00000102,2
2021,NI-2021-8#-00000104,2
2021,NI-2021-8#-00000105,2
2021,NI-2021-8#-00000107,2
2021,NI-2021-8#-00000108,4
2021,NI-2021-8#-00000109,2
2021,NI-2021-8#-00000110,2
2021,NI-2021-8#-00000111,4
2021,NI-2021-8#-00000112,4
2021,NI-2021-8#-00000113,2
2021,NI-2021-8#-00000114,2
2021,NI-2021-8#-00000115,2
2021,NI-2021-8#-00000116,4
2021,NI-2021-8#-00000117,2
2021,NI-2021-8#-00000118,4
2021,NI-2021-8#-00000121,4
2021,NI-2021-8#-00000122,2
2021,NI-2021-8#-00000123,2
2021,NI-2021-8#-00000125,2
2021,NI-2021-8#-00000126,2
2021,NI-2021-8#-00000127,2
2021,NI-2021-8#-00000129,4
2021,NI-2021-8#-00000130,4
2021,NI-2021-8#-00000131,2
2021,NI-2021-8#-00000132,2
2021,NI-2021-8#-00000133,2
2021,NI-2021-8#-00000134,4
2021,NI-2021-8#-00000135,4
2021,NI-2021-8#-00000136,2
2021,NI-2021-8#-00000137,4
2021,NI-2021-8#-00000138,2
2021,NI-2021-8#-00000139,2
2021,NI-2021-8#-00000140,2
2021,NI-2021-8#-00000141,2
2021,NI-2021-8#-00000143,2
2021,NI-2021-8#-00000144,2
2021,NI-2021-8#-00000145,2
2021,NI-2021-8#-00000146,4
2021,NI-2021-8#-00000147,2
2021,NI-2021-8#-00000148,2
2021,NI-2021-8#-00000149,2
2021,NI-2021-8#-00000151,2
2021,NI-2021-8#-00000152,2
2021,NI-2021-8#-00000153,2
2021,NI-2021-8#-00000155,4
2021,NI-2021-8#-00000156,2
2021,NI-2021-8#-00000157,4
2021,NI-2021-8#-00000158,2
2021,NI-2021-8#-00000159,2
2021,NI-2021-8#-00000160,4
2021,NI-2021-8#-00000161,2
2021,NI-2021-8#-00000162,4
2021,NI-2021-8#-00000163,2
2021,NI-2021-8#-00000165,2
2021,NI-2021-8#-00000166,2
2021,NI-2021-8#-00000167,4
2021,NI-2021-8#-00000168,4
2021,NI-2021-8#-00000169,4
2021,NI-2021-8#-00000170,2
2021,NI-2021-8#-00000171,2
2021,NI-2021-8#-00000172,2
2021,NI-2021-8#-00000174,2
2021,NI-2021-8#-00000175,2
2021,NI-2021-8#-00000177,4
2021,NI-2021-8#-00000179,2
2021,NI-2021-8#-00000180,4
2021,NI-2021-8#-00000181,4
2021,NI-2021-8#-00000182,2
2021,NI-2021-8#-00000183,2
2021,NI-2021-8#-00000184,2
2021,NI-2021-8#-00000185,2
2021,NI-2021-8#-00000186,2
2021,NI-2021-8#-00000187,4
2021,NI-2021-8#-00000188,4
2021,NI-2021-8#-00000189,4
2021,NI-2021-8#-00000190,2
2021,NI-2021-8#-00000191,4
2021,NI-2021-8#-00000193,4
2021,NI-2021-8#-00000194,4
2021,NI-2021-8#-00000195,2
2021,NI-2021-8#-00000196,4
2021,NI-2021-8#-00000197,4
2021,NI-2021-8#-00000198,2
2021,NI-2021-8#-00000199,2
2021,NI-2021-8#-00000200,2
2021,NI-2021-8#-00000201,2
2021,NI-2021-8#-00000203,2
2021,NI-2021-8#-00000205,2
2021,NI-2021-8#-00000208,4
2021,NI-2021-8#-00000209,2
2021,NI-2021-8#-00000210,2
2022,CM-2022-8#-00000001,2
2022,CM-2022-8#-00000002,2
2022,CM-2022-8#-00000003,2
2022,CM-2022-8#-00000006,2
2022,CM-2022-8#-00000007,4
2022,CM-2022-8#-00000008,2
2022,CM-2022-8#-00000009,2
2022,CM-2022-8#-00000011,2
2022,CM-2022-8#-00000013,4
2022,CM-2022-8#-00000014,2
2022,CM-2022-8#-00000015,2
2022,CM-2022-8#-00000016,2
2022,CM-2022-8#-00000017,4
2022,CM-2022-8#-00000018,2
2022,CM-2022-8#-00000019,4
2022,CM-2022-8#-00000020,4
2022,CM-2022-8#-00000021,4
2022,CM-2022-8#-00000022,4
2022,CM-2022-8#-00000023,2
2022,CM-2022-8#-00000026,2
2022,CM-2022-8#-00000027,2
2022,CM-2022-8#-00000029,4
2022,CM-2022-8#-00000031,4
2022,CM-2022-8#-00000032,4
2022,CM-2022-8#-00000033,4
2022,CM-2022-8#-00000034,4
2022,CM-2022-8#-00000036,2
2022,CM-2022-8#-00000037,2
2022,CM-2022-8#-00000038,2
2022,CM-2022-8#-00000039,2
2022,CM-2022-8#-00000040,4
2022,CM-2022-8#-00000041,4
2022,CM-2022-8#-00000042,2
2022,CM-2022-8#-00000043,2
2022,CM-2022-8#-00000044,4
2022,CM-2022-8#-00000045,4
2022,CM-2022-8#-00000046,2
2022,CM-2022-8#-00000047,2
2022,CM-2022-8#-00000051,2
2022,CM-2022-8#-00000052,2
2022,CM-2022-8#-00000053,4
2022,CM-2022-8#-00000055,2
2022,CM-2022-8#-00000056,4
2022,CM-2022-8#-00000057,4
2022,CM-2022-8#-00000058,4
2022,CM-2022-8#-00000062,2
2022,CM-2022-8#-00000063,4
2022,CM-2022-8#-00000064,2
2022,CM-2022-8#-00000065,2
2022,CM-2022-8#-00000066,2
2022,CM-2022-8#-00000067,2
2022,CM-2022-8#-00000068,2
2022,CM-2022-8#-00000069,2
2022,CM-2022-8#-00000070,4
2022,CM-2022-8#-00000071,2
2022,CM-2022-8#-00000072,4
2022,CM-2022-8#-00000073,2
2022,CM-2022-8#-00000074,2
2022,CM-2022-8#-00000075,4
2022,CM-2022-8#-00000076,2
2022,CM-2022-8#-00000077,4
2022,CM-2022-8#-00000078,4
2022,CM-2022-8#-00000079,2
2022,CM-2022-8#-00000080,4
2022,CM-2022-8#-00000081,2
2022,CM-2022-8#-00000082,2
2022,CM-2022-8#-00000083,4
2022,CM-2022-8#-00000084,2
2022,CM-2022-8#-00000085,2
2022,CM-2022-8#-00000086,2
2022,CM-2022-8#-00000087,2
2022,CM-2022-8#-00000088,2
2022,CM-2022-8#-00000089,2
2022,CM-2022-8#-00000090,2
2022,CM-2022-8#-00000091,2
2022,CM-2022-8#-00000092,2
2022,CM-2022-8#-00000093,2
2022,CM-2022-8#-00000094,2
2022,CM-2022-8#-00000095,2
2022,CM-2022-8#-00000099,2
2022,CM-2022-8#-00000100,2
2022,CM-2022-8#-00000101,2
2022,CM-2022-8#-00000102,4
2022,CM-2022-8#-00000103,4
2022,CM-2022-8#-00000104,2
2022,CM-2022-8#-00000105,2
2022,CM-2022-8#-00000106,2
2022,CM-2022-8#-00000107,2
2022,CM-2022-8#-00000109,2
2022,CM-2022-8#-00000110,2
2022,CM-2022-8#-00000111,2
2022,CM-2022-8#-00000112,2
2022,CM-2022-8#-00000113,2
2022,CM-2022-8#-00000114,2
2022,CM-2022-8#-00000115,2
2022,CM-2022-8#-00000117,2
2022,CM-2022-8#-00000118,2
2022,CM-2022-8#-00000119,2
2022,CM-2022-8#-00000120,2
2022,CM-2022-8#-00000121,2
2022,CM-2022-8#-00000122,2
2022,CM-2022-8#-00000123,4
2022,CM-2022-8#-00000124,2
2022,CM-2022-8#-00000125,2
2022,CM-2022-8#-00000127,2
2022,CM-2022-8#-00000128,2
2022,CM-2022-8#-00000129,4
2022,CM-2022-8#-00000130,4
2022,CM-2022-8#-00000131,4
2022,CM-2022-8#-00000132,4
2022,CM-2022-8#-00000133,2
2022,CM-2022-8#-00000134,2
2022,CM-2022-8#-00000136,2
2022,CM-2022-8#-00000137,2
2022,CM-2022-8#-00000138,2
2022,CM-2022-8#-00000139,2
2022,CM-2022-8#-00000140,2
2022,CM-2022-8#-00000141,2
2022,CM-2022-8#-00000143,4
2022,CM-2022-8#-00000144,2
2022,CM-2022-8#-00000145,4
2022,CM-2022-8#-00000146,4
2022,CM-2022-8#-00000147,4
2022,CM-2022-8#-00000148,2
2022,CM-2022-8#-00000149,2
2022,CM-2022-8#-00000150,4
2022,CM-2022-8#-00000151,2
2022,CM-2022-8#-00000152,2
2022,CM-2022-8#-00000154,2
2022,CM-2022-8#-00000157,2
2022,CM-2022-8#-00000158,2
2022,CM-2022-8#-00000160,2
2022,CM-2022-8#-00000161,2
2022,CM-2022-8#-00000162,2
2022,CM-2022-8#-00000163,2
2022,CM-2022-8#-00000165,2
2022,CM-2022-8#-00000166,2
2022,CM-2022-8#-00000170,2
2022,CM-2022-8#-00000171,2
2022,CM-2022-8#-00000172,2
2022,CM-2022-8#-00000173,4
2022,CM-2022-8#-00000174,4
2022,CM-2022-8#-00000175,4
2022,CM-2022-8#-00000177,2
2022,CM-2022-8#-00000179,4
2022,CM-2022-8#-00000180,2
2022,CM-2022-8#-00000181,4
2022,CM-2022-8#-00000182,2
2022,CM-2022-8#-00000184,2
2022,CM-2022-8#-00000185,2
2022,CM-2022-8#-00000186,2
2022,CM-2022-8#-00000187,4
2022,CM-2022-8#-00000188,4
2022,CM-2022-8#-00000189,4
2022,CM-2022-8#-00000190,2
2022,CM-2022-8#-00000191,2
2022,CM-2022-8#-00000192,2
2022,CM-2022-8#-00000193,4
2022,CM-2022-8#-00000195,4
2022,CM-2022-8#-00000196,2
2022,CM-2022-8#-00000197,2
2022,CM-2022-8#-00000198,2
2022,CM-2022-8#-00000199,2
2022,CM-2022-8#-00000200,4
2022,CM-2022-8#-00000201,2
2022,CM-2022-8#-00000202,2
2022,CM-2022-8#-00000203,4
2022,CM-2022-8#-00000204,2
2022,CM-2022-8#-00000207,2
2022,CM-2022-8#-00000208,2
2022,CM-2022-8#-00000209,2
2022,CM-2022-8#-00000210,2
2022,CM-2022-8#-00000217,2
2022,CM-2022-8#-00000219,2
2022,CM-2022-8#-00000221,2
2022,CM-2022-8#-00000222,2
2022,CM-2022-8#-00000223,2
2022,CM-2022-8#-00000224,4
2022,CM-2022-8#-00000225,2
2022,CM-2022-8#-00000226,2
2022,CM-2022-8#-00000227,2
2022,CM-2022-8#-00000228,2
2022,CM-2022-8#-00000229,4
2022,CM-2022-8#-00000230,2
2022,CM-2022-8#-00000231,2
2022,CM-2022-8#-00000232,4
2022,CM-2022-8#-00000233,4
2022,CM-2022-8#-00000234,2
2022,CM-2022-8#-00000235,2
2022,CM-2022-8#-00000237,2
2022,CM-2022-8#-00000238,2
2022,CM-2022-8#-00000239,2
2022,CM-2022-8#-00000240,2
2022,CM-2022-8#-00000241,2
2022,CM-2022-8#-00000242,2
2022,CM-2022-8#-00000243,4
2022,CM-2022-8#-00000244,2
2022,CM-2022-8#-00000245,2
2022,CM-2022-8#-00000246,2
2022,CM-2022-8#-00000247,2
2022,CM-2022-8#-00000249,4
2022,CM-2022-8#-00000250,2
2022,CM-2022-8#-00000253,4
2022,CM-2022-8#-00000254,2
2022,CM-2022-8#-00000256,2
2022,CM-2022-8#-00000257,4
2022,CM-2022-8#-00000258,2
2022,CM-2022-8#-00000259,4
2022,CM-2022-8#-00000260,4
2022,CM-2022-8#-00000261,4
2022,CM-2022-8#-00000262,2
2022,CM-2022-8#-00000264,4
2022,CM-2022-8#-00000265,4
2022,CM-2022-8#-00000267,2
2022,CM-2022-8#-00000269,4
2022,CM-2022-8#-00000270,4
2022,CM-2022-8#-00000271,4
2022,CM-2022-8#-00000272,4
2022,CM-2022-8#-00000273,2
2022,CM-2022-8#-00000274,2
2022,CM-2022-8#-00000275,4
2022,CM-2022-8#-00000278,4
2022,CM-2022-8#-00000281,4
2022,CM-2022-8#-00000282,4
2022,CM-2022-8#-00000283,4
2022,CM-2022-8#-00000285,4
2022,CM-2022-8#-00000286,4
2022,CM-2022-8#-00000287,4
2022,CM-2022-8#-00000288,2
2022,CM-2022-8#-00000289,2
2022,CM-2022-8#-00000290,4
2022,CM-2022-8#-00000292,4
2022,CM-2022-8#-00000293,2
2022,CM-2022-8#-00000295,2
2022,CM-2022-8#-00000296,2
2022,CM-2022-8#-00000297,2
2022,CM-2022-8#-00000298,4
2022,CM-2022-8#-00000299,2
2022,CM-2022-8#-00000301,4
2022,CM-2022-8#-00000302,2
2022,CM-2022-8#-00000303,2
2022,CM-2022-8#-00000304,2
2022,CM-2022-8#-00000306,2
2022,CM-2022-8#-00000313,2
2022,CM-2022-8#-00000314,2
2022,CM-2022-8#-00000315,2
2022,CM-2022-8#-00000316,2
2022,CM-2022-8#-00000317,2
2022,CM-2022-8#-00000318,4
2022,CM-2022-8#-00000319,4
2022,CM-2022-8#-00000320,2
2022,CM-2022-8#-00000321,2
2022,CM-2022-8#-00000322,2
2022,CM-2022-8#-00000323,2
2022,CM-2022-8#-00000324,2
2022,CM-2022-8#-00000326,4
2022,CM-2022-8#-00000327,4
2022,CM-2022-8#-00000328,4
2022,CM-2022-8#-00000330,2
2022,CM-2022-8#-00000333,4
2022,CM-2022-8#-00000335,4
2022,CM-2022-8#-00000337,4
2022,CM-2022-8#-00000338,2
2022,CM-2022-8#-00000340,2
2022,CM-2022-8#-00000343,4
2022,CM-2022-8#-00000345,2
2022,CM-2022-8#-00000346,4
2022,CM-2022-8#-00000348,4
2022,CM-2022-8#-00000349,2
2022,CM-2022-8#-00000351,4
2022,CM-2022-8#-00000352,2
2022,CM-2022-8#-00000353,2
2022,CM-2022-8#-00000354,4
2022,CM-2022-8#-00000355,4
2022,CM-2022-8#-00000356,4
2022,CM-2022-8#-00000357,2
2022,CM-2022-8#-00000360,2
2022,CM-2022-8#-00000363,2
2022,CM-2022-8#-00000364,2
2022,CM-2022-8#-00000365,2
2022,CM-2022-8#-00000366,2
2022,CM-2022-8#-00000368,4
2022,CM-2022-8#-00000371,2
2022,CM-2022-8#-00000372,2
2022,CM-2022-8#-00000373,2
2022,CM-2022-8#-00000374,4
2022,CM-2022-8#-00000375,2
2022,CM-2022-8#-00000378,2
2022,CM-2022-8#-00000379,2
2022,CM-2022-8#-00000380,2
2022,CM-2022-8#-00000383,4
2022,CM-2022-8#-00000384,2
2022,CM-2022-8#-00000385,2
2022,CM-2022-8#-00000387,2
2022,CM-2022-8#-00000388,2
2022,CM-2022-8#-00000389,2
2022,CM-2022-8#-00000391,2
2022,CM-2022-8#-00000392,2
2022,CM-2022-8#-00000393,2
2022,CM-2022-8#-00000394,4
2022,CM-2022-8#-00000395,2
2022,CM-2022-8#-00000396,2
2022,CM-2022-8#-00000397,4
2022,CM-2022-8#-00000398,2
2022,CM-2022-8#-00000399,4
2022,CM-2022-8#-00000401,4
2022,CM-2022-8#-00000405,2
2022,CM-2022-8#-00000406,2
2022,CM-2022-8#-00000409,2
2022,CM-2022-8#-00000410,2
2022,CM-2022-8#-00000411,4
2022,CM-2022-8#-00000413,4
2022,CM-2022-8#-00000414,2
2022,CM-2022-8#-00000415,2
2022,CM-2022-8#-00000426,2
2022,CM-2022-8#-00000432,2
2022,CM-2022-8#-00000433,2
2022,CM-2022-8#-00000434,2
2022,CM-2022-8#-00000436,2
2022,CM-2022-8#-00000437,2
2022,CM-2022-8#-00000438,2
2022,CM-2022-8#-00000439,2
2022,CM-2022-8#-00000440,2
2022,CM-2022-8#-00000441,2
2022,CM-2022-8#-00000442,4
2022,CM-2022-8#-00000443,2
2022,CM-2022-8#-00000447,2
2022,CM-2022-8#-00000448,2
2022,CM-2022-8#-00000449,2
2022,CM-2022-8#-00000450,2
2022,CM-2022-8#-00000451,2
2022,CM-2022-8#-00000452,4
2022,CM-2022-8#-00000453,4
2022,CM-2022-8#-00000454,2
2022,CM-2022-8#-00000455,2
2022,CM-2022-8#-00000456,4
2022,CM-2022-8#-00000457,4
2022,CM-2022-8#-00000458,4
2022,CM-2022-8#-00000459,4
2022,CM-2022-8#-00000460,2
2022,CM-2022-8#-00000461,2
2022,CM-2022-8#-00000462,2
2022,CM-2022-8#-00000463,2
2022,CM-2022-8#-00000464,2
2022,CM-2022-8#-00000465,4
2022,CM-2022-8#-00000466,2
2022,CM-2022-8#-00000467,2
2022,CM-2022-8#-00000468,2
2022,CM-2022-8#-00000469,4
2022,CM-2022-8#-00000470,4
2022,GH-2022-8Z-00000002,2
2022,GH-2022-8Z-00000003,2
2022,GH-2022-8Z-00000004,2
2022,GH-2022-8Z-00000005,2
2022,GH-2022-8Z-00000006,2
2022,GH-2022-8Z-00000008,2
2022,GH-2022-8Z-00000009,4
2022,GH-2022-8Z-00000010,4
2022,GH-2022-8Z-00000011,4
2022,GH-2022-8Z-00000012,4
2022,GH-2022-8Z-00000013,4
2022,GH-2022-8Z-00000014,4
2022,GH-2022-8Z-00000015,4
2022,GH-2022-8Z-00000016,2
2022,GH-2022-8Z-00000018,4
2022,GH-2022-8Z-00000019,2
2022,GH-2022-8Z-00000020,4
2022,GH-2022-8Z-00000021,4
2022,GH-2022-8Z-00000022,2
2022,GH-2022-8Z-00000024,2
2022,GH-2022-8Z-00000027,4
2022,GH-2022-8Z-00000029,2
2022,GH-2022-8Z-00000031,4
2022,GH-2022-8Z-00000032,2
2022,GH-2022-8Z-00000034,4
2022,GH-2022-8Z-00000035,2
2022,GH-2022-8Z-00000036,2
2022,GH-2022-8Z-00000038,4
2022,GH-2022-8Z-00000039,2
2022,GH-2022-8Z-00000040,2
2022,GH-2022-8Z-00000042,2
2022,GH-2022-8Z-00000044,2
2022,GH-2022-8Z-00000045,4
2022,GH-2022-8Z-00000046,4
2022,GH-2022-8Z-00000047,2
2022,GH-2022-8Z-00000048,2
2022,GH-2022-8Z-00000050,2
2022,GH-2022-8Z-00000053,2
2022,GH-2022-8Z-00000054,2
2022,GH-2022-8Z-00000058,2
2022,GH-2022-8Z-00000059,2
2022,GH-2022-8Z-00000060,4
2022,GH-2022-8Z-00000061,2
2022,GH-2022-8Z-00000063,2
2022,GH-2022-8Z-00000064,2
2022,GH-2022-8Z-00000065,4
2022,GH-2022-8Z-00000066,2
2022,GH-2022-8Z-00000067,2
2022,GH-2022-8Z-00000068,2
2022,GH-2022-8Z-00000069,4
2022,GH-2022-8Z-00000070,2
2022,GH-2022-8Z-00000071,4
2022,GH-2022-8Z-00000073,2
2022,GH-2022-8Z-00000074,2
2022,GH-2022-8Z-00000075,2
2022,GH-2022-8Z-00000076,4
2022,GH-2022-8Z-00000078,2
2022,GH-2022-8Z-00000080,2
2022,GH-2022-8Z-00000081,4
2022,GH-2022-8Z-00000082,2
2022,GH-2022-8Z-00000083,4
2022,GH-2022-8Z-00000084,2
2022,GH-2022-8Z-00000085,4
2022,GH-2022-8Z-00000086,2
2022,GH-2022-8Z-00000087,2
2022,GH-2022-8Z-00000089,2
2022,GH-2022-8Z-00000091,2
2022,GH-2022-8Z-00000092,2
2022,GH-2022-8Z-00000093,4
2022,GH-2022-8Z-00000094,4
2022,GH-2022-8Z-00000095,2
2022,GH-2022-8Z-00000096,2
2022,GH-2022-8Z-00000097,2
2022,GH-2022-8Z-00000098,2
2022,GH-2022-8Z-00000101,2
2022,GH-2022-8Z-00000102,4
2022,GH-2022-8Z-00000104,4
2022,GH-2022-8Z-00000105,4
2022,GH-2022-8Z-00000107,4
2022,GH-2022-8Z-00000109,2
2022,GH-2022-8Z-00000110,2
2022,GH-2022-8Z-00000111,4
2022,GH-2022-8Z-00000112,4
2022,GH-2022-8Z-00000113,4
2022,GH-2022-8Z-00000114,2
2022,GH-2022-8Z-00000115,2
2022,GH-2022-8Z-00000116,2
2022,GH-2022-8Z-00000117,2
2022,GH-2022-8Z-00000118,4
2022,GH-2022-8Z-00000119,4
2022,GH-2022-8Z-00000120,4
2022,GH-2022-8Z-00000121,4
2022,GH-2022-8Z-00000125,2
2022,GH-2022-8Z-00000126,2
2022,GH-2022-8Z-00000127,4
2022,GH-2022-8Z-00000128,4
2022,GH-2022-8Z-00000129,2
2022,GH-2022-8Z-00000130,4
2022,GH-2022-8Z-00000131,4
2022,GH-2022-8Z-00000133,2
2022,GH-2022-8Z-00000134,2
2022,GH-2022-8Z-00000135,4
2022,GH-2022-8Z-00000136,2
2022,GH-2022-8Z-00000137,2
2022,GH-2022-8Z-00000142,2
2022,GH-2022-8Z-00000143,2
2022,GH-2022-8Z-00000145,4
2022,GH-2022-8Z-00000146,2
2022,GH-2022-8Z-00000148,4
2022,GH-2022-8Z-00000149,2
2022,GH-2022-8Z-00000151,2
2022,GH-2022-8Z-00000152,4
2022,GH-2022-8Z-00000154,4
2022,GH-2022-8Z-00000155,2
2022,GH-2022-8Z-00000156,4
2022,GH-2022-8Z-00000157,4
2022,GH-2022-8Z-00000158,4
2022,GH-2022-8Z-00000159,2
2022,GH-2022-8Z-00000160,2
2022,GH-2022-8Z-00000164,2
2022,GH-2022-8Z-00000165,4
2022,GH-2022-8Z-00000166,4
2022,GH-2022-8Z-00000167,2
2022,GH-2022-8Z-00000168,4
2022,GH-2022-8Z-00000169,2
2022,GH-2022-8Z-00000170,2
2022,GH-2022-8Z-00000171,2
2022,GH-2022-8Z-00000172,4
2022,GH-2022-8Z-00000173,2
2022,GH-2022-8Z-00000174,2
2022,GH-2022-8Z-00000175,4
2022,GH-2022-8Z-00000177,2
2022,GH-2022-8Z-00000178,4
2022,GH-2022-8Z-00000179,2
2022,GH-2022-8Z-00000182,2
2022,GH-2022-8Z-00000183,2
2022,GH-2022-8Z-00000184,2
2022,GH-2022-8Z-00000185,2
2022,GH-2022-8Z-00000186,2
2022,GH-2022-8Z-00000189,2
2022,GH-2022-8Z-00000190,2
2022,GH-2022-8Z-00000191,2
2022,GH-2022-8Z-00000192,2
2022,GH-2022-8Z-00000193,4
2022,GH-2022-8Z-00000194,4
2022,GH-2022-8Z-00000195,2
2022,GH-2022-8Z-00000196,4
2022,GH-2022-8Z-00000197,2
2022,GH-2022-8Z-00000198,2
2022,GH-2022-8Z-00000199,2
2022,GH-2022-8Z-00000201,2
2022,GH-2022-8Z-00000203,2
2022,GH-2022-8Z-00000204,4
2022,GH-2022-8Z-00000205,4
2022,GH-2022-8Z-00000207,4
2022,GH-2022-8Z-00000208,4
2022,GH-2022-8Z-00000209,2
2022,GH-2022-8Z-00000210,2
2022,GH-2022-8Z-00000211,2
2022,GH-2022-8Z-00000212,4
2022,GH-2022-8Z-00000215,2
2022,GH-2022-8Z-00000216,2
2022,GH-2022-8Z-00000218,2
2022,GH-2022-8Z-00000219,2
2022,GH-2022-8Z-00000220,4
2022,GH-2022-8Z-00000222,2
2022,GH-2022-8Z-00000224,2
2022,GH-2022-8Z-00000225,4
2022,GH-2022-8Z-00000226,4
2022,GH-2022-8Z-00000227,2
2022,GH-2022-8Z-00000228,4
2022,GH-2022-8Z-00000229,2
2022,GH-2022-8Z-00000231,2
2022,GH-2022-8Z-00000233,2
2022,GH-2022-8Z-00000234,4
2022,GH-2022-8Z-00000235,2
2022,GH-2022-8Z-00000236,2
2022,GH-2022-8Z-00000237,2
2022,GH-2022-8Z-00000238,2
2022,GH-2022-8Z-00000239,2
2022,GH-2022-8Z-00000240,4
2022,GH-2022-8Z-00000242,2
2022,GH-2022-8Z-00000243,4
2022,GH-2022-8Z-00000244,2
2022,GH-2022-8Z-00000247,4
2022,GH-2022-8Z-00000248,2
2022,GH-2022-8Z-00000249,2
2022,GH-2022-8Z-00000250,2
2022,GH-2022-8Z-00000253,2
2022,GH-2022-8Z-00000254,4
2022,GH-2022-8Z-00000255,4
2022,GH-2022-8Z-00000256,2
2022,GH-2022-8Z-00000257,2
2022,GH-2022-8Z-00000259,2
2022,GH-2022-8Z-00000260,2
2022,GH-2022-8Z-00000261,2
2022,GH-2022-8Z-00000262,2
2022,GH-2022-8Z-00000263,2
2022,GH-2022-8Z-00000264,4
2022,GH-2022-8Z-00000266,2
2022,GH-2022-8Z-00000267,2
2022,GH-2022-8Z-00000268,2
2022,GH-2022-8Z-00000271,2
2022,GH-2022-8Z-00000272,2
2022,GH-2022-8Z-00000274,4
2022,GH-2022-8Z-00000276,2
2022,GH-2022-8Z-00000277,4
2022,GH-2022-8Z-00000278,2
2022,GH-2022-8Z-00000279,2
2022,GH-2022-8Z-00000280,4
2022,GH-2022-8Z-00000281,4
2022,GH-2022-8Z-00000282,4
2022,GH-2022-8Z-00000283,2
2022,GH-2022-8Z-00000284,2
2022,GH-2022-8Z-00000285,2
2022,GH-2022-8Z-00000287,2
2022,GH-2022-8Z-00000288,4
2022,GH-2022-8Z-00000289,2
2022,GH-2022-8Z-00000291,2
2022,GH-2022-8Z-00000292,2
2022,GH-2022-8Z-00000293,2
2022,GH-2022-8Z-00000294,2
2022,GH-2022-8Z-00000295,4
2022,GH-2022-8Z-00000296,2
2022,GH-2022-8Z-00000297,2
2022,GH-2022-8Z-00000298,2
2022,GH-2022-8Z-00000304,2
2022,GH-2022-8Z-00000305,2
2022,GH-2022-8Z-00000306,4
2022,GH-2022-8Z-00000307,4
2022,GH-2022-8Z-00000308,4
2022,GH-2022-8Z-00000309,2
2022,GH-2022-8Z-00000310,2
